feature_idx,feature_name,mse_marginal,mae_marginal,mse_ridge,mae_ridge,mse_tabpfn,mae_tabpfn,beats_marginal,beats_ridge,calibration_10_90
0,0,0.056330831302060874,0.20439297106341706,0.03810625088141742,0.1676483168758271,0.08257024223449509,0.19352072427783112,False,False,0.76
1,1,0.053718786335737755,0.20178435858915184,0.035654919028835975,0.15162970700091674,0.008395327254316711,0.06979589192608579,True,True,0.64
