source,dataset,target_model,method,seed,generation_tau,confidence_conditioned,evaluation_tau,achieved_probability_mean,threshold_validity,coverage,proximity_grouped_gower,timing_total_s
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.8,False,0.6,0.8550877795728737,1.0,0.988,0.07111199985772955,198.77522997098276
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.8,False,0.7,0.8550877795728737,1.0,0.988,0.07111199985772955,198.77522997098276
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.8,False,0.8,0.8550877795728737,1.0,0.988,0.07111199985772955,198.77522997098276
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.8,False,0.9,0.8550877795728737,0.19838056680161945,0.988,0.07111199985772955,198.77522997098276
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.8,True,0.5,0.8330606201937745,1.0,0.96,0.050290993840101,456.2543853300158
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.8,True,0.6,0.8330606201937745,1.0,0.96,0.050290993840101,456.2543853300158
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.8,True,0.7,0.8330606201937745,1.0,0.96,0.050290993840101,456.2543853300158
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.8,True,0.8,0.8330606201937745,1.0,0.96,0.050290993840101,456.2543853300158
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.8,True,0.9,0.8330606201937745,0.07916666666666666,0.96,0.050290993840101,456.2543853300158
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.8,True,0.5,0.8330606201937745,1.0,0.96,0.050290993840101,472.1687802830129
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.8,True,0.6,0.8330606201937745,1.0,0.96,0.050290993840101,472.1687802830129
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.8,True,0.7,0.8330606201937745,1.0,0.96,0.050290993840101,472.1687802830129
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.8,True,0.8,0.8330606201937745,1.0,0.96,0.050290993840101,472.1687802830129
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.8,True,0.9,0.8330606201937745,0.07916666666666666,0.96,0.050290993840101,472.1687802830129
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.8,True,0.5,0.8330606201937745,1.0,0.96,0.050290993840101,517.5969557230128
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.8,True,0.6,0.8330606201937745,1.0,0.96,0.050290993840101,517.5969557230128
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.8,True,0.7,0.8330606201937745,1.0,0.96,0.050290993840101,517.5969557230128
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.8,True,0.8,0.8330606201937745,1.0,0.96,0.050290993840101,517.5969557230128
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.8,True,0.9,0.8330606201937745,0.07916666666666666,0.96,0.050290993840101,517.5969557230128
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.8,True,0.5,0.8330606201937745,1.0,0.96,0.050290993840101,540.2491632580059
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.8,True,0.6,0.8330606201937745,1.0,0.96,0.050290993840101,540.2491632580059
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.8,True,0.7,0.8330606201937745,1.0,0.96,0.050290993840101,540.2491632580059
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.8,True,0.8,0.8330606201937745,1.0,0.96,0.050290993840101,540.2491632580059
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.8,True,0.9,0.8330606201937745,0.07916666666666666,0.96,0.050290993840101,540.2491632580059
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.8,True,0.5,0.8330606201937745,1.0,0.96,0.050290993840101,496.8643942750641
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.8,True,0.6,0.8330606201937745,1.0,0.96,0.050290993840101,496.8643942750641
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.8,True,0.7,0.8330606201937745,1.0,0.96,0.050290993840101,496.8643942750641
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.8,True,0.8,0.8330606201937745,1.0,0.96,0.050290993840101,496.8643942750641
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.8,True,0.9,0.8330606201937745,0.07916666666666666,0.96,0.050290993840101,496.8643942750641
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,False,0.5,0.927429079936027,1.0,0.968,0.11538465291282583,264.9694215890486
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,False,0.6,0.927429079936027,1.0,0.968,0.11538465291282583,264.9694215890486
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,False,0.7,0.927429079936027,1.0,0.968,0.11538465291282583,264.9694215890486
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,False,0.8,0.927429079936027,1.0,0.968,0.11538465291282583,264.9694215890486
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,False,0.9,0.927429079936027,1.0,0.968,0.11538465291282583,264.9694215890486
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,False,0.5,0.927429079936027,1.0,0.968,0.11538465291282583,279.55626270599896
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,False,0.6,0.927429079936027,1.0,0.968,0.11538465291282583,279.55626270599896
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,False,0.7,0.927429079936027,1.0,0.968,0.11538465291282583,279.55626270599896
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,False,0.8,0.927429079936027,1.0,0.968,0.11538465291282583,279.55626270599896
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,False,0.9,0.927429079936027,1.0,0.968,0.11538465291282583,279.55626270599896
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,False,0.5,0.927429079936027,1.0,0.968,0.11538465291282583,308.382963992015
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,False,0.6,0.927429079936027,1.0,0.968,0.11538465291282583,308.382963992015
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,False,0.7,0.927429079936027,1.0,0.968,0.11538465291282583,308.382963992015
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,False,0.8,0.927429079936027,1.0,0.968,0.11538465291282583,308.382963992015
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,False,0.9,0.927429079936027,1.0,0.968,0.11538465291282583,308.382963992015
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,False,0.5,0.927429079936027,1.0,0.968,0.11538465291282583,271.79563499300275
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,False,0.6,0.927429079936027,1.0,0.968,0.11538465291282583,271.79563499300275
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,False,0.7,0.927429079936027,1.0,0.968,0.11538465291282583,271.79563499300275
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,False,0.8,0.927429079936027,1.0,0.968,0.11538465291282583,271.79563499300275
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,False,0.9,0.927429079936027,1.0,0.968,0.11538465291282583,271.79563499300275
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,False,0.5,0.927429079936027,1.0,0.968,0.11538465291282583,309.34813124506036
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,False,0.6,0.927429079936027,1.0,0.968,0.11538465291282583,309.34813124506036
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,False,0.7,0.927429079936027,1.0,0.968,0.11538465291282583,309.34813124506036
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,False,0.8,0.927429079936027,1.0,0.968,0.11538465291282583,309.34813124506036
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,False,0.9,0.927429079936027,1.0,0.968,0.11538465291282583,309.34813124506036
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,True,0.5,0.9210702475919061,1.0,0.96,0.08683559077382208,635.3376052930253
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,True,0.6,0.9210702475919061,1.0,0.96,0.08683559077382208,635.3376052930253
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,True,0.7,0.9210702475919061,1.0,0.96,0.08683559077382208,635.3376052930253
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,True,0.8,0.9210702475919061,1.0,0.96,0.08683559077382208,635.3376052930253
e4,bank_marketing,retained_logistic_regression,countercontex,17,0.9,True,0.9,0.9210702475919061,1.0,0.96,0.08683559077382208,635.3376052930253
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,True,0.5,0.9210702475919061,1.0,0.96,0.08683559077382208,628.9340238279547
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,True,0.6,0.9210702475919061,1.0,0.96,0.08683559077382208,628.9340238279547
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,True,0.7,0.9210702475919061,1.0,0.96,0.08683559077382208,628.9340238279547
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,True,0.8,0.9210702475919061,1.0,0.96,0.08683559077382208,628.9340238279547
e4,bank_marketing,retained_logistic_regression,countercontex,42,0.9,True,0.9,0.9210702475919061,1.0,0.96,0.08683559077382208,628.9340238279547
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,True,0.5,0.9210702475919061,1.0,0.96,0.08683559077382208,630.3526781280525
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,True,0.6,0.9210702475919061,1.0,0.96,0.08683559077382208,630.3526781280525
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,True,0.7,0.9210702475919061,1.0,0.96,0.08683559077382208,630.3526781280525
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,True,0.8,0.9210702475919061,1.0,0.96,0.08683559077382208,630.3526781280525
e4,bank_marketing,retained_logistic_regression,countercontex,101,0.9,True,0.9,0.9210702475919061,1.0,0.96,0.08683559077382208,630.3526781280525
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,True,0.5,0.9210702475919061,1.0,0.96,0.08683559077382208,623.8990005470696
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,True,0.6,0.9210702475919061,1.0,0.96,0.08683559077382208,623.8990005470696
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,True,0.7,0.9210702475919061,1.0,0.96,0.08683559077382208,623.8990005470696
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,True,0.8,0.9210702475919061,1.0,0.96,0.08683559077382208,623.8990005470696
e4,bank_marketing,retained_logistic_regression,countercontex,202,0.9,True,0.9,0.9210702475919061,1.0,0.96,0.08683559077382208,623.8990005470696
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,True,0.5,0.9210702475919061,1.0,0.96,0.08683559077382208,629.1472427080153
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,True,0.6,0.9210702475919061,1.0,0.96,0.08683559077382208,629.1472427080153
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,True,0.7,0.9210702475919061,1.0,0.96,0.08683559077382208,629.1472427080153
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,True,0.8,0.9210702475919061,1.0,0.96,0.08683559077382208,629.1472427080153
e4,bank_marketing,retained_logistic_regression,countercontex,303,0.9,True,0.9,0.9210702475919061,1.0,0.96,0.08683559077382208,629.1472427080153
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,False,0.5,0.6252785717438882,1.0,0.992,0.08847857526752018,66.9094671329949
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,False,0.6,0.6252785717438882,0.5483870967741935,0.992,0.08847857526752018,66.9094671329949
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,False,0.7,0.6252785717438882,0.29838709677419356,0.992,0.08847857526752018,66.9094671329949
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,False,0.8,0.6252785717438882,0.04435483870967742,0.992,0.08847857526752018,66.9094671329949
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,False,0.9,0.6252785717438882,0.0,0.992,0.08847857526752018,66.9094671329949
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,False,0.5,0.6252785717438882,1.0,0.992,0.08847857526752018,71.07064216997242
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,False,0.6,0.6252785717438882,0.5483870967741935,0.992,0.08847857526752018,71.07064216997242
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,False,0.7,0.6252785717438882,0.29838709677419356,0.992,0.08847857526752018,71.07064216997242
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,False,0.8,0.6252785717438882,0.04435483870967742,0.992,0.08847857526752018,71.07064216997242
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,False,0.9,0.6252785717438882,0.0,0.992,0.08847857526752018,71.07064216997242
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,False,0.5,0.6252785717438882,1.0,0.992,0.08847857526752018,69.93377766106278
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,False,0.6,0.6252785717438882,0.5483870967741935,0.992,0.08847857526752018,69.93377766106278
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,False,0.7,0.6252785717438882,0.29838709677419356,0.992,0.08847857526752018,69.93377766106278
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,False,0.8,0.6252785717438882,0.04435483870967742,0.992,0.08847857526752018,69.93377766106278
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,False,0.9,0.6252785717438882,0.0,0.992,0.08847857526752018,69.93377766106278
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,False,0.5,0.6252785717438882,1.0,0.992,0.08847857526752018,61.93644703703467
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,False,0.6,0.6252785717438882,0.5483870967741935,0.992,0.08847857526752018,61.93644703703467
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,False,0.7,0.6252785717438882,0.29838709677419356,0.992,0.08847857526752018,61.93644703703467
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,False,0.8,0.6252785717438882,0.04435483870967742,0.992,0.08847857526752018,61.93644703703467
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,False,0.9,0.6252785717438882,0.0,0.992,0.08847857526752018,61.93644703703467
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,False,0.5,0.6252785717438882,1.0,0.992,0.08847857526752018,64.03242222603876
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,False,0.6,0.6252785717438882,0.5483870967741935,0.992,0.08847857526752018,64.03242222603876
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,False,0.7,0.6252785717438882,0.29838709677419356,0.992,0.08847857526752018,64.03242222603876
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,False,0.8,0.6252785717438882,0.04435483870967742,0.992,0.08847857526752018,64.03242222603876
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,False,0.9,0.6252785717438882,0.0,0.992,0.08847857526752018,64.03242222603876
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,True,0.5,0.6062170308373724,1.0,1.0,0.08162568379922439,237.01577393099433
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,True,0.6,0.6062170308373724,0.476,1.0,0.08162568379922439,237.01577393099433
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,True,0.7,0.6062170308373724,0.244,1.0,0.08162568379922439,237.01577393099433
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,True,0.8,0.6062170308373724,0.012,1.0,0.08162568379922439,237.01577393099433
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.5,True,0.9,0.6062170308373724,0.0,1.0,0.08162568379922439,237.01577393099433
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,True,0.5,0.6062170308373724,1.0,1.0,0.08162568379922439,226.95417451194953
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,True,0.6,0.6062170308373724,0.476,1.0,0.08162568379922439,226.95417451194953
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,True,0.7,0.6062170308373724,0.244,1.0,0.08162568379922439,226.95417451194953
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,True,0.8,0.6062170308373724,0.012,1.0,0.08162568379922439,226.95417451194953
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.5,True,0.9,0.6062170308373724,0.0,1.0,0.08162568379922439,226.95417451194953
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,True,0.5,0.6062170308373724,1.0,1.0,0.08162568379922439,244.4391958109918
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,True,0.6,0.6062170308373724,0.476,1.0,0.08162568379922439,244.4391958109918
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,True,0.7,0.6062170308373724,0.244,1.0,0.08162568379922439,244.4391958109918
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,True,0.8,0.6062170308373724,0.012,1.0,0.08162568379922439,244.4391958109918
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.5,True,0.9,0.6062170308373724,0.0,1.0,0.08162568379922439,244.4391958109918
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,True,0.5,0.6062170308373724,1.0,1.0,0.08162568379922439,212.41991963703185
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,True,0.6,0.6062170308373724,0.476,1.0,0.08162568379922439,212.41991963703185
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,True,0.7,0.6062170308373724,0.244,1.0,0.08162568379922439,212.41991963703185
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,True,0.8,0.6062170308373724,0.012,1.0,0.08162568379922439,212.41991963703185
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.5,True,0.9,0.6062170308373724,0.0,1.0,0.08162568379922439,212.41991963703185
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,True,0.5,0.6062170308373724,1.0,1.0,0.08162568379922439,223.9232178259408
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,True,0.6,0.6062170308373724,0.476,1.0,0.08162568379922439,223.9232178259408
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,True,0.7,0.6062170308373724,0.244,1.0,0.08162568379922439,223.9232178259408
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,True,0.8,0.6062170308373724,0.012,1.0,0.08162568379922439,223.9232178259408
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.5,True,0.9,0.6062170308373724,0.0,1.0,0.08162568379922439,223.9232178259408
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,False,0.5,0.6965778694931782,1.0,0.952,0.10897948372415392,100.78205196000636
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,False,0.6,0.6965778694931782,1.0,0.952,0.10897948372415392,100.78205196000636
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,False,0.7,0.6965778694931782,0.46218487394957986,0.952,0.10897948372415392,100.78205196000636
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,False,0.8,0.6965778694931782,0.15126050420168066,0.952,0.10897948372415392,100.78205196000636
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,False,0.9,0.6965778694931782,0.0,0.952,0.10897948372415392,100.78205196000636
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,False,0.5,0.6965778694931782,1.0,0.952,0.10897948372415392,102.89189675595844
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,False,0.6,0.6965778694931782,1.0,0.952,0.10897948372415392,102.89189675595844
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,False,0.7,0.6965778694931782,0.46218487394957986,0.952,0.10897948372415392,102.89189675595844
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,False,0.8,0.6965778694931782,0.15126050420168066,0.952,0.10897948372415392,102.89189675595844
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,False,0.9,0.6965778694931782,0.0,0.952,0.10897948372415392,102.89189675595844
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,False,0.5,0.6965778694931782,1.0,0.952,0.10897948372415392,102.16469171404606
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,False,0.6,0.6965778694931782,1.0,0.952,0.10897948372415392,102.16469171404606
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,False,0.7,0.6965778694931782,0.46218487394957986,0.952,0.10897948372415392,102.16469171404606
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,False,0.8,0.6965778694931782,0.15126050420168066,0.952,0.10897948372415392,102.16469171404606
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,False,0.9,0.6965778694931782,0.0,0.952,0.10897948372415392,102.16469171404606
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,False,0.5,0.6965778694931782,1.0,0.952,0.10897948372415392,104.25851941097062
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,False,0.6,0.6965778694931782,1.0,0.952,0.10897948372415392,104.25851941097062
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,False,0.7,0.6965778694931782,0.46218487394957986,0.952,0.10897948372415392,104.25851941097062
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,False,0.8,0.6965778694931782,0.15126050420168066,0.952,0.10897948372415392,104.25851941097062
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,False,0.9,0.6965778694931782,0.0,0.952,0.10897948372415392,104.25851941097062
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,False,0.5,0.6965778694931782,1.0,0.952,0.10897948372415392,85.56438191002235
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,False,0.6,0.6965778694931782,1.0,0.952,0.10897948372415392,85.56438191002235
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,False,0.7,0.6965778694931782,0.46218487394957986,0.952,0.10897948372415392,85.56438191002235
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,False,0.8,0.6965778694931782,0.15126050420168066,0.952,0.10897948372415392,85.56438191002235
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,False,0.9,0.6965778694931782,0.0,0.952,0.10897948372415392,85.56438191002235
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,True,0.5,0.696973927113978,1.0,0.96,0.10968850705878722,330.9744599100086
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,True,0.6,0.696973927113978,1.0,0.96,0.10968850705878722,330.9744599100086
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,True,0.7,0.696973927113978,0.4666666666666667,0.96,0.10968850705878722,330.9744599100086
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,True,0.8,0.696973927113978,0.15416666666666667,0.96,0.10968850705878722,330.9744599100086
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.6,True,0.9,0.696973927113978,0.0,0.96,0.10968850705878722,330.9744599100086
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,True,0.5,0.696973927113978,1.0,0.96,0.10968850705878722,353.74728210200556
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,True,0.6,0.696973927113978,1.0,0.96,0.10968850705878722,353.74728210200556
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,True,0.7,0.696973927113978,0.4666666666666667,0.96,0.10968850705878722,353.74728210200556
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,True,0.8,0.696973927113978,0.15416666666666667,0.96,0.10968850705878722,353.74728210200556
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.6,True,0.9,0.696973927113978,0.0,0.96,0.10968850705878722,353.74728210200556
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,True,0.5,0.696973927113978,1.0,0.96,0.10968850705878722,361.5563734729658
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,True,0.6,0.696973927113978,1.0,0.96,0.10968850705878722,361.5563734729658
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,True,0.7,0.696973927113978,0.4666666666666667,0.96,0.10968850705878722,361.5563734729658
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,True,0.8,0.696973927113978,0.15416666666666667,0.96,0.10968850705878722,361.5563734729658
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.6,True,0.9,0.696973927113978,0.0,0.96,0.10968850705878722,361.5563734729658
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,True,0.5,0.696973927113978,1.0,0.96,0.10968850705878722,360.73802536702715
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,True,0.6,0.696973927113978,1.0,0.96,0.10968850705878722,360.73802536702715
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,True,0.7,0.696973927113978,0.4666666666666667,0.96,0.10968850705878722,360.73802536702715
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,True,0.8,0.696973927113978,0.15416666666666667,0.96,0.10968850705878722,360.73802536702715
e4,give_me_some_credit,retained_logistic_regression,countercontex,202,0.6,True,0.9,0.696973927113978,0.0,0.96,0.10968850705878722,360.73802536702715
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,True,0.5,0.696973927113978,1.0,0.96,0.10968850705878722,344.66560287302127
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,True,0.6,0.696973927113978,1.0,0.96,0.10968850705878722,344.66560287302127
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,True,0.7,0.696973927113978,0.4666666666666667,0.96,0.10968850705878722,344.66560287302127
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,True,0.8,0.696973927113978,0.15416666666666667,0.96,0.10968850705878722,344.66560287302127
e4,give_me_some_credit,retained_logistic_regression,countercontex,303,0.6,True,0.9,0.696973927113978,0.0,0.96,0.10968850705878722,344.66560287302127
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.7,False,0.5,0.7560520200803008,1.0,0.844,0.12605767501477572,159.2764551639557
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.7,False,0.6,0.7560520200803008,1.0,0.844,0.12605767501477572,159.2764551639557
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.7,False,0.7,0.7560520200803008,1.0,0.844,0.12605767501477572,159.2764551639557
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.7,False,0.8,0.7560520200803008,0.26066350710900477,0.844,0.12605767501477572,159.2764551639557
e4,give_me_some_credit,retained_logistic_regression,countercontex,17,0.7,False,0.9,0.7560520200803008,0.0,0.844,0.12605767501477572,159.2764551639557
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.7,False,0.5,0.7560520200803008,1.0,0.844,0.12605767501477572,141.19545948598534
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.7,False,0.6,0.7560520200803008,1.0,0.844,0.12605767501477572,141.19545948598534
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.7,False,0.7,0.7560520200803008,1.0,0.844,0.12605767501477572,141.19545948598534
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.7,False,0.8,0.7560520200803008,0.26066350710900477,0.844,0.12605767501477572,141.19545948598534
e4,give_me_some_credit,retained_logistic_regression,countercontex,42,0.7,False,0.9,0.7560520200803008,0.0,0.844,0.12605767501477572,141.19545948598534
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.7,False,0.5,0.7560520200803008,1.0,0.844,0.12605767501477572,139.5846447359654
e4,give_me_some_credit,retained_logistic_regression,countercontex,101,0.7,False,0.6,0.7560520200803008,1.0,0.844,0.12605767501477572,139.5846447359654
